Sno,freq_neg,freq_pos,overall
11410,546.1537606208868,370.1841486868618,negative
11411,36.8280107310597,58.666080117920835,positive
11412,104.28788204581714,90.76459281284976,negative
11413,427.01469570961984,337.729551977762,negative
11414,149.80184265222064,150.18170512565987,positive
11415,165.38582716288877,118.61228413933186,negative
11416,292.58451305371887,217.111250278369,negative
11417,82.0527026620129,134.78729641063046,positive
11418,124.15533755169221,133.27086167575666,positive
11419,394.0939999302451,236.15386617080918,negative
11420,501.19878143091523,539.5588307093873,positive
11421,228.7689580457614,271.2213217226768,positive
11422,86.85368259055532,129.25979593422383,positive
11423,572.7766540633403,409.00469584867085,negative
11424,411.1621516864778,302.3350636928071,negative
11425,96.77253063468467,125.06357454489776,positive
11426,303.71806432708195,211.30762822508768,negative
11427,230.79792520968994,159.8491090305283,negative
11428,134.45620140100587,134.8390519023517,negative
11429,268.7102639666924,197.91431483351977,negative
11430,343.3608308693966,312.73733148015896,positive
11431,265.59033543123047,264.11314897869124,negative
11432,136.96371488760408,120.56416436427385,positive
11433,121.78325865343827,124.79039356864077,positive
11434,63.212761879774284,77.23948990195004,positive
11435,212.8822598683435,145.6090165400936,negative
11436,139.5700104726346,104.68287160100603,negative
11437,73.51269834016219,68.79860389159857,negative
11438,145.91397351229284,184.75624539979094,negative
11439,284.0698171953995,400.0259867389627,positive
11440,134.09748663096013,154.49711900113053,positive
11441,305.9136401495685,392.6758002129197,positive
11442,563.1753448501967,455.84195818511523,negative
11443,189.10415235090753,146.6867862331579,negative
11444,254.39259752276553,174.11765571660257,negative
11445,236.38763593154133,195.2004775676715,negative
11446,277.63964953586316,103.27007053734663,negative
11447,119.67031329263226,167.91468724916757,positive
11448,79.17067067554794,66.58701629842082,negative
11449,290.23763705925785,297.2930853510055,positive
11450,164.0823058953361,127.56772240558422,negative
11451,1030.5749481354696,1100.5150283761689,positive
11452,458.424488886964,462.1072018765237,negative
11453,265.3913921048894,199.52309041022687,negative
11454,1057.3920110797335,851.7932365916894,negative
11455,192.65977649291776,168.19833730085665,negative
11456,609.5209814968762,469.6576587210237,negative
11457,205.45154112286866,339.5541910786591,positive
11458,868.0175187165142,654.3997349018164,negative
11459,156.82134509810228,107.79855790435765,negative
11460,66.35620491893205,64.89537308744806,negative
11461,117.36609073393849,103.27595753072245,positive
11462,346.01548698024766,494.590620897875,positive
11463,467.3985456554966,498.93416157378647,positive
11464,97.80679858358953,92.07174857562167,negative
11465,234.1674106112211,319.9800121953928,positive
11466,467.4624442513649,494.1586382814328,positive
11467,513.9925994786411,345.61420491942664,negative
11468,217.30732244008536,255.34121852195784,positive
11469,122.93127211271171,131.6127552439668,positive
11470,242.95237577881943,169.9344719239344,negative
11471,769.2904651124277,539.5633302168933,negative
11472,304.2652226959388,205.97202803256266,negative
11473,213.5845567373484,139.54862275338957,negative
11474,121.42513026843827,108.93109313745866,negative
11475,207.42056337757657,175.99014850752516,negative
11476,227.90162658346006,215.2728447054891,positive
11477,213.58222457655924,274.3525626707485,positive
11478,373.18108336573846,326.46611443001433,negative
11479,151.00373097474858,209.3057902391684,positive
11480,250.10542056967077,194.85287620555792,negative
11481,223.11201777117233,136.52589442382063,negative
11482,331.6283834286162,289.1810409512223,negative
11483,182.48147060538884,127.82635661147931,negative
11484,269.03558638314104,242.32604252448868,negative
11485,220.52136963694718,160.43674763174937,negative
11486,310.12674911327144,290.4747331926422,positive
11487,367.5895342816285,499.0820839196015,positive
11488,130.6158428211514,148.94054450005294,positive
11489,192.90373716350007,204.06494462889697,positive
11490,194.74022758856523,144.48835066108884,negative
11491,166.51954148160073,179.1377349560329,positive
11492,134.80156332393594,107.4830873412796,negative
11493,381.7518123365909,292.7110571013555,negative
11494,184.5510726037549,301.098225543743,positive
11495,241.55074932485485,274.6705588728842,positive
11496,353.959590004363,412.4886270397973,positive
11497,201.95621768963355,190.5987710286974,positive
11498,340.2508049867847,360.82705663221435,negative
11499,142.08558418659766,149.28475259367582,negative
11500,600.9246146524416,682.0367172246805,positive
11501,204.99557293397422,186.44373635705873,negative
11502,483.6471343918907,764.4856300457467,positive
11503,208.94613804869945,225.6388848295125,positive
11504,238.6428903512436,155.01710371466353,negative
11505,188.25991992460968,150.9856508946719,negative
11506,332.71155746681967,323.80554354884606,negative
11507,366.7206157506338,201.06623476302437,negative
11508,61.154171758377906,79.89310317821145,positive
11509,879.7798481050307,705.1023786600442,negative
11510,270.61326164597546,308.8192990677824,positive
11511,126.37733991909546,86.79430221178671,negative
11512,299.341728959723,346.55650855199684,positive
11513,129.12473719091827,117.59628575569509,positive
11514,658.0089112672704,900.9145135514533,positive
11515,580.0737819936724,380.39127192512456,negative
11516,305.1999342071058,261.57834292045044,negative
11517,315.46968380231664,235.1507657072868,negative
11518,542.1034480881493,627.3869034348936,positive
11519,256.78134231186766,219.79122552749038,negative
11520,132.50490930501752,217.12866624809493,positive
11521,337.41990301784557,217.5473212120626,negative
11522,390.25760877253305,307.2562712544553,negative
11523,87.18523407041032,124.19743216206354,positive
11524,148.18483020403758,187.0779585631196,positive
11525,190.17818818561315,178.1490260503903,negative
11526,255.11145163881957,199.6785868606132,negative
11527,167.5843334658235,170.8762176837289,positive
11528,393.88451258591067,236.4394313769868,negative
11529,167.36621439129635,135.46765689951687,negative
11530,166.52345654491918,137.62822249608178,negative
11531,61.38123508228064,87.25898515557456,positive
11532,307.3941263449549,271.9388301747433,negative
11533,1050.1524663881914,975.3724807906483,negative
11534,211.3470857165925,388.06459476546496,positive
11535,334.0392757448389,462.6892438411588,positive
11536,106.5198617225813,150.10530169243106,positive
11537,263.6335956538542,193.54715448546665,negative
11538,209.83091375255353,217.3809612837927,positive
11539,170.3316396001139,135.0846435989453,negative
11540,424.3701954996986,576.8722059258099,positive
11541,219.74450091252336,343.6260408701443,positive
11542,91.8531189318253,95.40181079415177,positive
11543,261.45600075066227,206.36725457663707,negative
11544,471.6102812715232,564.9977330883133,positive
11545,243.04592023120225,159.73750064274512,negative
11546,282.8344113751378,272.3955760525672,negative
11547,29.22160737606842,121.09293501339188,positive
11548,95.71219153739145,158.50790602173942,positive
11549,184.63639369089177,161.315941033241,negative
11550,354.98344305933585,441.2519314035549,positive
11551,111.98182815250682,112.18529032819991,positive
11552,676.1792683754579,553.5549669870657,negative
11553,244.24805463482488,200.44837899278102,negative
11554,174.7196867389954,214.09850172348385,positive
11555,279.97533326472893,184.58592159839694,negative
11556,644.850834761822,500.9437014675638,negative
11557,222.75765439248585,181.03016651862927,negative
11558,137.10353989693485,79.88714892888339,negative
11559,244.13526142457377,239.4444554446778,positive
11560,657.6751387476246,709.7349971559563,positive
11561,128.88668339360694,271.0898686132529,positive
11562,245.21740457886105,167.4438946900745,negative
11563,165.99597992413848,146.3527087836241,negative
11564,212.79844271094257,146.05341377770523,negative
11565,604.9779896730364,631.4788296903349,positive
11566,382.97584812432507,295.2685208092335,negative
11567,260.5575498654892,162.48230148310574,negative
11568,274.6926669866221,155.93846081708642,negative
11569,408.46310544948824,291.63432574591775,negative
11570,83.98239628829485,66.91382952770616,negative
11571,169.96725191595291,187.67343799289728,positive
11572,84.88455272650816,86.92456111657684,positive
11573,330.9565189778616,404.43876431893443,positive
11574,280.8883211714623,309.89366780839293,positive
11575,158.78526478888733,189.21592581978524,positive
11576,111.16570705294934,141.70089117866956,positive
11577,253.42802094132279,253.20262927156287,positive
11578,377.3318267465057,503.9034577195035,positive
11579,162.16711672276307,183.11223784446227,positive
11580,74.57223738304876,50.559756132887195,negative
11581,493.61978968203454,471.492501571252,positive
11582,89.28108080247053,151.67356771171137,positive
11583,898.1035971843468,237.85185547000788,negative
11584,209.68206431652726,244.28811929561002,negative
11585,463.897216798286,439.8306762465088,positive
11586,238.4905175442548,243.3053550908132,positive
11587,492.23042588274535,585.4637829505726,positive
11588,88.2388833630688,44.459213082491324,negative
11589,203.16780223395986,251.56528006409633,positive
11590,145.74583740161398,115.44429024666324,negative
11591,76.86231500418829,85.71649974301582,positive
11592,1069.428208925689,952.5828694238006,negative
11593,180.0528528181713,216.67896909632978,positive
11594,322.36619305692346,232.75370097765887,negative
11595,137.53692236920136,164.65688019465327,positive
11596,99.28864268809414,159.8880023072902,positive
11597,173.12527817554135,193.71200943437975,positive
11598,174.6953681620367,161.9355955266882,negative
11599,394.19198407468525,490.0482556423768,positive
11600,51.078055936785844,77.0260689961832,positive
11601,77.4717374077769,99.14640002633533,positive
11602,339.7308403924226,360.8645446639746,positive
11603,54.17290358627265,65.76505363009919,positive
11604,370.27707971945426,547.1633929533486,positive
11605,65.00147309500582,65.05690471213676,positive
11606,345.32669216382413,289.7782527887418,negative
11607,90.63816661069836,44.11686175400908,negative
11608,362.8563089285552,516.2567973225681,positive
11609,931.6851114645955,1302.2197986864608,positive
11610,624.4240568263605,388.290618185987,negative
11611,126.77504203327256,147.3265998104805,positive
11612,638.1290522982177,464.79192617322747,negative
11613,170.56147695747924,137.25336457435944,negative
11614,146.749634306199,159.28193319626544,positive
11615,338.82796497764593,316.0420202649828,negative
11616,396.399687088534,327.5747370252114,negative
11617,854.363325131951,648.5501582847054,negative
11618,440.07970304996303,326.27221229625565,negative
11619,423.9361458299729,455.0545090006504,positive
11620,332.1611287706713,437.64484626306813,positive
11621,618.6331798822198,677.7553608990175,positive
11622,819.363428302281,660.0078720425437,negative
11623,285.44442436371656,234.574345458879,negative
11624,611.8455407118987,883.5638000286829,positive
11625,126.47861739565205,79.15014332000366,negative
11626,805.278664299501,844.0617529453006,positive
11627,219.08015637862584,259.38463127891606,positive
11628,256.08559919475636,313.92568896974984,positive
11629,69.69331998832097,115.30357477325445,positive
11630,162.8131060317016,102.31548786238362,negative
11631,253.65358337952435,158.88263511716787,negative
11632,87.74138115454625,87.96288914278861,positive
11633,128.2548453694737,75.8871120123779,negative
11634,97.14471325359958,207.37699052745987,positive
11635,184.03741564071777,198.72010786226244,positive
11636,285.66155054179774,327.88264312099875,positive
11637,135.75106055341791,168.89370728077813,positive
11638,59.696855251096665,70.06493051959706,positive
11639,343.6816333957621,417.1739255845516,positive
11640,105.37607663971438,155.97766217338787,positive
11641,52.17732326051791,67.64801268956481,positive
11642,400.75636524084695,250.7085031939344,negative
11643,1026.2770850755508,1073.2584025946765,positive
11644,329.50926847004763,226.72013654208178,negative
11645,170.83888862589555,233.52211573187975,positive
11646,56.13329125725537,53.9636669666766,negative
11647,251.62968788851674,222.67952649749537,negative
11648,187.3500364006997,162.2288355473311,negative
11649,1365.3590114992667,794.4764245403678,negative
11650,731.960973958592,573.1609181957099,negative
11651,240.0915000197141,292.9976045825423,positive
11652,256.51854947194994,198.30137079391943,negative
11653,383.6914966930426,303.4439302877026,negative
11654,148.0268550735028,181.18236355881197,positive
11655,371.64320454666085,463.0360732885281,positive
11656,201.12502952940974,118.71010979456149,negative
11657,511.17682406548363,425.4903139170976,negative
11658,91.26828904158141,118.68881927900975,positive
11659,285.941780058291,243.47108883777688,negative
11660,269.44399465493603,200.8760868876821,negative
11661,178.9429771221017,99.60208539919958,negative
11662,169.96555517840522,148.2447361397619,negative
11663,253.02522048316484,198.6565243313888,negative
11664,849.2188746988477,458.19321081200405,negative
11665,358.00639831085715,302.7372622226789,negative
11666,247.5413636181315,308.69005721989953,positive
11667,778.8642505639849,716.4519832365418,negative
11668,494.05483687645767,426.7689839340741,negative
11669,683.3416213714095,571.3861547902192,negative
11670,204.48097667202592,304.71078038138023,positive
11671,285.00673212400574,168.0994891577102,negative
11672,242.5687944984471,143.65099183190512,negative
11673,132.64986105492395,76.44294135114352,negative
11674,518.3959702297634,348.6445624057661,negative
11675,188.36256355422393,224.13419399180742,positive
11676,520.6027535168191,637.1464325951451,positive
11677,89.29038828629209,91.96168716293393,positive
11678,214.69141652174375,154.81428596178762,negative
11679,203.91132589755685,193.0279872906497,positive
11680,96.32790454159391,105.5885882685677,positive
11681,261.4702563259909,139.12065439237128,negative
11682,234.76145979266641,172.1933827894128,negative
11683,346.2107738196002,235.71256791332243,negative
11684,402.8985599654389,318.57373100786407,positive
11685,540.6639669559363,458.14729455459775,negative
11686,820.6968161351593,610.3963182712457,negative
11687,180.65650515421527,113.5359258115732,negative
11688,736.354400253504,805.1611812804423,positive
11689,292.26196986844866,484.42276699766614,positive
11690,193.20730943025893,230.01211858462813,positive
11691,47.16930266125909,60.75481678471321,positive
11692,187.95738876719994,225.66007292660186,positive
11693,324.30863810326116,165.7646390801451,negative
11694,224.79615818143677,179.981624646578,negative
11695,582.2120638877698,534.4504751341187,positive
11696,257.11270722676977,178.6613198958412,negative
11697,702.9118639396062,497.1126502673585,negative
11698,963.0341173697572,1158.9577452828648,positive
11699,532.3110863218951,430.72717367489327,negative
11700,216.78436702373196,173.02443122597828,negative
11701,137.5762136740565,211.01090279792132,positive
11702,361.5277115343569,312.0581744061786,negative
11703,247.69015708706232,273.6742953134509,positive
11704,167.68268158187468,173.64448683977315,positive
11705,348.21247113016926,349.4528307170504,negative
11706,251.87410776575894,286.838844995483,positive
11707,230.97183717693787,208.61459254913956,negative
11708,625.0434776061317,636.6967497421997,negative
11709,291.2540070771536,341.59497629377427,positive
11710,266.39758575886697,255.82796537941653,negative
11711,293.6272823299957,385.7606341691979,positive
11712,43.854135077450984,70.29276698150866,positive
11713,107.43161038647968,97.36187808446775,positive
11714,63.893336653289474,64.53648316950267,positive
11715,97.61285799330707,137.40262195953756,positive
11716,136.41340799286644,143.3252029815952,positive
11717,456.0901353817179,343.1721222176904,negative
11718,346.9930585385764,252.07727879166018,negative
11719,130.10846676612536,159.03524321820598,positive
11720,315.4393223519764,257.15679446038916,positive
11721,229.18303477309374,134.6785294309342,negative
11722,269.22207324164367,255.8365140997387,negative
11723,334.8476275403955,250.05189949972916,negative
11724,557.7631442622626,454.4677042481341,negative
11725,97.9415699628493,115.58537895972813,positive
11726,581.545063355507,442.4059689794673,negative
11727,207.8530274052157,195.1841090547888,positive
11728,420.0154213069779,425.2016459580547,positive
11729,204.51442906652235,184.89473259130932,negative
11730,259.37427354672855,301.26870334084435,positive
11731,67.83980635814052,103.49889274340006,positive
11732,379.34885315569215,463.75905406628294,positive
11733,1303.4108960761193,1046.8470679116908,negative
11734,187.76807771688485,224.04658494614642,positive
11735,70.69320365575122,76.50294740538881,negative
11736,150.86858800521392,117.35589803518648,negative
11737,192.41135644291268,198.2361837302786,negative
11738,378.3413220503763,536.9543472829308,positive
11739,78.34649376822415,70.16541932676272,negative
11740,241.3270501741123,173.34112211487906,negative
11741,186.9768812481905,173.01806758250754,positive
11742,197.37171820524838,162.56911097521996,negative
11743,344.0716454384236,378.5891417931044,positive
11744,0,0,positive
11745,553.2588472144515,370.90209511099187,negative
11746,54.01874542812585,55.84949752709519,positive
11747,238.60400458479813,191.037353265303,negative
11748,194.4800729398041,216.27239192235308,positive
11749,912.3245146440225,1088.0761565824605,positive
11750,246.71298787963687,375.4366906128363,positive
11751,156.36795877574647,220.8476378272579,positive
11752,203.89786917750789,221.1503599372467,positive
11753,409.97621039026217,325.42158211036053,negative
11754,447.5707153143915,525.048717585823,positive
11755,360.288629705292,248.35098262809433,negative
11756,98.61754046493655,176.49253856220702,positive
11757,440.52845993513665,370.8424519442788,negative
11758,173.59156241585572,145.6872297925361,negative
11759,143.8337021570822,99.68315216494645,negative
11760,306.3518978661252,454.46136150476804,positive
11761,439.6351583760317,630.6494645135997,positive
11762,145.82247320740427,110.63605591245894,negative
11763,305.9236486019874,244.96566180674284,positive
11764,65.57341163113446,81.20463593234945,positive
11765,170.74102880132028,136.14162727747825,negative
11766,99.58772162010935,143.2002892428387,positive
11767,420.5589405165079,452.32694450987464,positive
11768,241.7051016004572,319.2017235309237,positive
11769,192.65208179528582,213.16417796744395,positive
11770,123.0838187560878,62.107738408344595,negative
11771,265.91983101382186,266.64295164504296,positive
11772,418.56949937664234,403.52778078325434,positive
11773,278.9685105984111,234.62447693718048,negative
11774,176.95849998593337,194.87418647573773,positive
11775,196.73488710261321,273.2972307427721,positive
11776,90.04141243847744,95.86853754337913,positive
11777,92.31185251287432,75.36966961055833,negative
11778,265.23583696063383,278.60576095130614,negative
11779,124.06906650071238,199.22025598805817,positive
11780,807.9346012197017,638.5736595061626,negative
11781,228.60418448294706,170.80386757653338,negative
11782,236.4435319848106,204.4085323791958,negative
11783,294.33391512778485,170.25456060711107,negative
11784,136.56351769406865,134.8545617717593,negative
11785,173.55427900781788,196.4623388015032,positive
11786,179.1389555041024,358.585104184607,positive
11787,334.0823730979957,344.0893362322412,positive
11788,157.70114639909625,231.01415718140944,positive
11789,387.62754876638553,392.0231238574351,negative
11790,111.0789956026958,189.76119337605016,positive
11791,223.211209489722,166.9348401486283,negative
11792,185.8726250004201,161.7234962868829,negative
11793,156.3256900505842,177.89231181219915,negative
11794,93.84554578565142,88.21796912580075,negative
11795,199.67688190502676,196.48070812900815,negative
11796,196.36993492528063,200.32648782782857,positive
11797,178.20793384864052,123.01307993552322,negative
11798,410.9838357856783,534.6746953751132,positive
11799,90.83398850621049,114.81663897517637,positive
11800,600.9125288897769,415.3436755330481,negative
11801,276.2839084177387,258.0991372510875,negative
11802,255.1376084548335,252.44529814902026,negative
11803,224.1130708726775,157.64771532755177,negative
11804,296.0697511971632,252.48569098851127,negative
11805,168.09753502808428,170.8650608893778,positive
11806,178.131363534316,130.78723352899686,negative
11807,302.53098682483113,229.43725710717786,negative
11808,655.3825566995446,611.7020927814203,negative
11809,317.34890855775836,335.67757815217436,positive
11810,576.0534398604032,524.6237964221776,negative
11811,137.9350626314813,150.43404174856963,positive
11812,713.2230215376355,781.832923876031,positive
11813,96.13210155489111,85.37495101364559,positive
11814,115.2735965211982,94.84636239194839,negative
11815,121.65963123736107,203.36677545397734,positive
11816,832.713323949746,746.6527702894739,negative
11817,143.98674703900994,148.47510850829713,positive
11818,108.66445289238084,178.93607617520001,positive
11819,206.5939100940199,184.8094587821186,positive
11820,251.97667944320762,232.07168214542457,positive
11821,494.77003971086657,662.9017359253553,positive
11822,456.64537481481494,610.6425691872826,positive
11823,695.0745780247435,668.2307716465186,negative
11824,92.20652755353484,83.83973951866186,negative
11825,474.5980839847812,454.8334516139594,negative
11826,363.09951939621885,340.08336669170353,negative
11827,294.5798036890216,185.58196715373464,negative
11828,254.44572990719044,264.75738100683503,negative
11829,173.6967656048446,117.61670060812371,negative
11830,197.55578346005424,142.70618492540297,negative
11831,49.72888491173819,52.995374460093366,negative
11832,678.3153367021292,726.8955640784416,positive
11833,198.37613638171578,408.9432671354569,positive
11834,424.99345088085573,382.60423612331033,negative
11835,190.56282682155168,245.91196468956025,positive
11836,149.30635729938533,108.72303471787926,negative
11837,223.82866271466844,254.18766652715783,positive
11838,588.6643138078826,603.8995676967891,negative
11839,135.63742753994032,278.80419596572176,positive
11840,226.82227542298423,141.23757811288456,negative
11841,193.5783647787957,196.7857187756725,negative
11842,151.615629605092,163.15256996936597,positive
11843,252.65085387952794,225.730305160958,negative
11844,206.08678848026696,205.5195022997734,positive
11845,311.592153599269,291.81186170390487,negative
11846,674.0880364080107,524.367884041448,negative
11847,113.29511931624633,171.12585368411544,positive
11848,267.3727621385947,338.8996212919271,positive
11849,173.46623860743202,234.5008285831465,positive
11850,1152.8626666947266,972.2312701289785,negative
11851,58.71958728755421,115.82787773793929,positive
11852,705.1701264587467,718.1526363497481,positive
11853,128.04139449910363,166.7507590704663,positive
11854,274.9269807089977,299.27235476801326,positive
11855,1061.9391829129156,1109.2293877426678,positive
11856,282.4359781081158,258.78660759499843,negative
11857,305.430630671849,285.0177086836082,positive
11858,209.78400082188367,156.46157474744598,negative
11859,206.3497798101105,169.1090681373223,negative
11860,525.9775973565338,275.5193731686359,negative
11861,459.1185980195967,413.46271171135334,negative
11862,155.31672353880754,117.68969989804069,negative
11863,162.02156714667905,259.6112814377523,positive
11864,720.7832899485339,649.0531538278934,positive
11865,213.00063812141542,142.30840127764765,negative
11866,319.3722045483031,301.51309453957094,positive
11867,265.7002425985269,278.3651059919606,positive
11868,550.149195913606,377.17881059177466,negative
11869,180.99167328104681,120.44237546866492,negative
11870,200.3736140445356,156.71773990988652,negative
11871,229.48127805700693,241.18770134360815,positive
11872,397.27615004059305,357.30074594971495,negative
11873,216.24931262673587,164.6290072202085,negative
11874,327.98701229896426,266.5602520883486,negative
11875,175.66678328283962,168.58769725166215,negative
11876,375.783953377699,224.7313252978729,negative
11877,153.5732170449917,155.0411495397189,positive
11878,146.07358376393555,154.43209786865455,negative
11879,269.5827592012488,169.34848622563385,negative
11880,304.57872849381187,358.41365831200375,positive
11881,251.32059173926928,306.30818306358736,positive
11882,367.6742033184499,164.06425758840354,negative
11883,733.6499918077093,590.8478187655703,negative
11884,159.01839662817602,185.75573847428527,positive
11885,85.02115934948685,103.45023758968256,positive
11886,477.7527498383942,331.9806456926203,negative
11887,775.262794111665,632.5063682483365,negative
11888,385.5893818318545,342.29015671560825,positive
11889,495.6122718750524,414.2794392654267,negative
11890,237.74065843268983,148.5565640677314,negative
11891,188.82640054812862,134.37390346128984,negative
11892,154.35055907560798,133.52103696952517,negative
11893,541.067113539491,571.3754051392139,positive
11894,202.89590176637475,169.44569821540256,positive
11895,207.57813600087897,133.50900416224619,negative
11896,802.684507937537,966.6129256198345,positive
11897,663.6071260488799,743.7441399330022,positive
11898,253.20438686249085,256.85923883765855,positive
11899,262.68496341714894,160.18496294287337,negative
11900,280.91608716869064,224.22802209063423,negative
11901,95.11349139960367,53.263028491351676,negative
11902,187.30402448585312,199.03061711821675,positive
11903,277.8185366448183,228.2363206056905,negative
11904,341.59669314190506,390.5349910605068,positive
11905,101.77334958782689,62.00242836905676,negative
11906,288.77332594241847,262.7119240810005,positive
11907,827.0238162575198,1139.2415482219171,positive
11908,524.8462775631747,355.1574640449053,negative
11909,102.31291841327081,117.3961956722034,positive
11910,169.15462970214824,215.18330678258644,positive
11911,685.6704353016462,413.7409214527276,negative
11912,1326.307399939193,1192.1424388055366,negative
11913,179.42428722388044,245.76416921352353,positive
11914,246.5896030940573,145.04697725524784,negative
11915,145.1220412938805,202.06011014187612,positive
11916,274.1796500566403,248.9674981289082,negative
11917,424.5564252634506,428.53465523041007,positive
11918,176.66120991510527,238.88504779921723,positive
11919,651.4147668365034,531.8510001318954,negative
11920,215.66673089047805,212.9798559594968,negative
11921,322.5285299110958,289.7737867447661,negative
11922,678.6706324228896,696.1877802047727,positive
11923,197.58610822609214,184.5853345735074,positive
11924,127.0649405680751,119.57124530340599,negative
11925,495.3842214186674,277.0344023959542,negative
11926,535.2851826301694,322.9115135641397,negative
11927,15.367400340356948,7.075338743420519,negative
11928,717.6601385481592,699.7949299504095,negative
11929,646.961899354152,617.1032993941634,negative
11930,133.6137126005974,121.91969903478862,positive
11931,486.4311250914127,371.099600447873,negative
11932,660.4103763669336,530.897276014195,negative
11933,705.2351788662663,716.8213393227722,positive
11934,1072.4423681489868,810.9044823692474,negative
11935,434.0832911302841,292.69412627423486,negative
11936,273.8743630338171,175.63332535460967,negative
11937,80.14811624491178,91.86227749107533,positive
11938,31.296409713736107,24.295719748125002,negative
11939,221.41144527312744,141.94246721601834,negative
11940,246.10844010063184,250.4374433409381,negative
11941,230.64749399404084,295.4676623116448,positive
11942,205.7920902668948,285.2503535562004,positive
11943,606.2525285212845,455.3948927664452,negative
11944,81.84558057242181,82.30025550573149,positive
11945,151.44227921751872,98.67255519488842,negative
11946,96.23891524303868,73.47378848436428,negative
11947,245.63994462557295,330.0772759574359,positive
11948,237.9467281192711,217.71164237998264,negative
11949,157.85349948052698,197.7204515288051,positive
11950,428.7399541094622,368.42136435427585,negative
11951,339.14857213792493,215.81226314987788,negative
11952,211.57426078454563,133.74737477374242,negative
11953,387.2576380295689,288.5283971369867,negative
11954,290.1615359502116,301.5060989392059,positive
11955,46.17699000266784,43.837382775279416,positive
11956,649.2863865254898,813.2662250375325,positive
11957,620.8743337056702,648.0943433189601,positive
11958,252.0609057494056,223.8403342059737,negative
11959,266.22156148685434,275.56039942648124,positive
11960,473.34233591229236,360.9982759406371,negative
11961,316.64725216271745,237.26101399740006,negative
11962,384.7394521179045,330.76388034899117,negative
11963,835.1459955807059,636.2983570891619,negative
11964,125.27928017469043,166.17724872075476,positive
11965,336.26855873877,291.83962521005736,negative
11966,384.3365232563077,403.83596727535735,negative
11967,88.25904623551212,86.64216098976325,positive
11968,306.7819375157599,293.00149848948433,negative
11969,328.4848635422234,244.1854301358084,negative
11970,108.91801636058557,89.13012614705052,negative
11971,259.35975705765856,687.2272122423949,positive
11972,246.83311160968296,154.16490090526773,negative
11973,187.71311216965225,164.33741254660805,negative
11974,42.28366491405431,60.20545480578241,positive
11975,59.20919331053942,55.46650985854075,negative
11976,84.4138200825817,100.60212677580265,positive
11977,217.21599940807226,210.51738211686296,negative
11978,138.50724003584185,133.26878381923635,positive
11979,663.588004390448,812.9272941697517,positive
11980,138.54612607819575,135.89426275925513,negative
11981,101.6361657410716,178.98092122668226,positive
11982,341.6173267949123,344.85451024263995,positive
11983,120.32367883718895,126.51766798038514,positive
11984,156.07591241744123,176.59357480485187,positive
11985,252.50888784479312,206.739736924201,negative
11986,248.41088272098796,258.96101674914814,positive
11987,368.0210012829992,410.3384767743644,positive
11988,228.93316819861624,144.25886532031694,negative
11989,112.67686070084007,67.53902019079027,negative
11990,416.68258032820506,358.1530403368818,negative
11991,109.09815228718504,132.9342934944769,positive
11992,442.8197229135575,507.95947149272564,positive
11993,586.6265076985934,452.7271346389825,negative
11994,136.18209527937825,132.13919304270505,negative
11995,288.0809836733769,342.1073739667299,positive
11996,506.40297064427233,536.726670725848,positive
11997,55.3156508564546,71.84521858638367,positive
11998,413.24463016448476,304.6030136284423,negative
11999,78.58266856685094,107.08328380422552,positive
12000,286.6181431503937,179.6884842103082,negative
12001,96.83883374903199,109.20835033336789,positive
12002,294.35964285027904,242.96497532145312,negative
12003,400.58614687327423,424.06431804906083,positive
12004,158.41508891094927,102.19089037360025,negative
12005,254.09782620156344,286.88923477020245,positive
12006,338.65752282746007,380.13819007896,positive
12007,631.454285016054,615.3487440615162,negative
12008,230.71225964336412,251.29225180190892,positive
12009,162.1750250723551,172.53958526948813,positive
12010,265.02953104762224,307.53123046409775,positive
12011,750.1564220902951,947.2291043090123,positive
12012,250.23290155696924,261.4020818791064,positive
12013,252.77977251353866,173.81763512752158,negative
12014,177.9294602523062,182.3164925095971,positive
12015,274.68225530425343,164.10542189385498,negative
12016,217.96503575128762,170.57187555890934,negative
12017,336.6202656220971,221.64128741897494,negative
12018,377.794363942306,358.80242215645285,negative
12019,643.1350700806202,544.9155075868321,negative
12020,73.32158036044122,74.26430149162158,negative
12021,141.31361209303233,159.90823940512047,positive
12022,356.1591784836969,388.81706566056187,positive
12023,237.747864708759,158.97306980700947,negative
12024,553.6501994479089,391.4777793635951,negative
12025,186.49885758040529,106.99566151483144,negative
12026,373.0728882734343,299.26298981114957,negative
12027,182.045382946603,124.27328119478217,negative
12028,256.85876797862824,380.52127582371145,positive
12029,330.75141064605907,210.13238475891688,negative
12030,389.88559114922947,492.96669016242566,positive
12031,255.3154005097227,193.1227832902903,negative
12032,162.20744339003485,209.652521127268,positive
12033,114.49169642029844,110.368554074414,negative
12034,405.39525364584955,296.39812161600463,negative
12035,249.2529421782778,173.54031112055605,negative
12036,158.6022399195376,190.2293047151422,positive
12037,236.73851330098836,220.74799913021448,negative
12038,242.6254054250677,103.24615880420475,negative
12039,373.00340754250243,301.92828600359474,negative
12040,431.38857339026515,542.9112307529638,positive
12041,367.0241325622932,304.5349464071489,negative
12042,74.0192613666617,71.80787956574643,positive
12043,540.5511201558245,451.23338494132634,negative
12044,526.9588116583595,449.09040950618635,negative
12045,206.67004032849962,183.8948218512134,negative
12046,148.44704872185363,126.06779612543238,negative
